id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Knoxville_Location,inventory_Knoxville_Location,reorder_point_Knoxville_Location,restock_level_Knoxville_Location
510b3b35-39b1-4bf3-b673-2cc6dbeacd02,loftpinkcardigansizexsp,10005316,,,,Loft/PinkCardigan/SizeXSP,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,Loft,,,1,1,Default Tax,1,,
55d7c899-bfc8-45c1-ac92-a82e813beb9e,loftpinkfloralshortssize8,10006086,,,,Loft/PinkFloralShorts/Size8,,,,,,,,,,0,0,LB,0,0,0,IN,0,14.99,,,Loft,,,1,1,Default Tax,1,,
99f68ceb-c264-4376-8555-67508d48d098,loftpnkcardigansizexs,10006015,,,,Loft/PnkCardigan/SizeXS,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Loft,,,1,1,Default Tax,1,,
ba23ffee-b7a9-49cf-be98-33f40b709d96,loftpnkfloraltopsizem,10006091,,,,Loft/PnkFloralTop/SizeM,,,,,,,,,,0,0,LB,0,0,0,IN,0,18.99,,,Loft,,,1,1,Default Tax,1,,
4dbed825-f57e-41a7-91ba-cafa376142c2,loftpurpcardigansizexl,10006006,,,,Loft/PurpCardigan/SizeXL,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Loft,,,1,1,Default Tax,1,,
9a8d9f00-2a23-4806-89f5-5e1a86a8fcf0,loftredfloraltopsizexs,10006894,,,,Loft/RedfloralTop/SizeXS,,,,,,,,,,0,0,LB,0,0,0,IN,0,19.99,,,Loft,,,1,1,Default Tax,0,,
a9f35b7a-864a-426c-84dc-1c5afaecae9a,loftswterprpm,10005801,,,,loft/swter/prp/M,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,Loft,,,1,1,Default Tax,1,,
eccac620-ce6c-478b-aba5-9c9308f5f176,loftswtrgrnl,10005807,,,,loft/swtr/grn/L,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Loft,,,1,1,Default Tax,1,,
0fc61c8b-193e-46bc-8e0a-0df6c9b13717,lofttankredm,10005395,,,,loft/tank/red/m,,,,,,,,,,0,0,LB,0,0,0,IN,0,6.99,,,Loft,,,1,1,Default Tax,0,,
96b7cbd0-7122-4832-a4ea-c8d939cf9147,loftwhiblueslvlesstopsizel,10009349,,,,Loft/WhiBlueSlvLessTop/SizeL,,,,,,,,,,0,0,LB,0,0,0,IN,8,24.99,,,Loft,,,1,1,Default Tax,1,,
7bf0b6de-c2db-4855-8435-e38617eb6771,loftyellowleaftopsizes,10005283,,,,Loft/YellowleafTop/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,0,18.99,,,Loft,,,1,1,Default Tax,0,,
15f8dd6b-b117-4dab-91b2-682e7dcf35c9,10002961,10002961,,,,LoftSleeveless Top_Ce,,,Color,Green Multi-Color,Size,L,Sequence,15.86,,1,,,,,,,0,19.99,,,Loft,,,1,1,Default Tax,1,,
8a1b71f0-82cf-471d-8c54-da6ae21851a1,10000887,10000887,,,,LoftSweater_Do,,,Color,White,Size,14,Sequence,5.48,,1,,,,,,,0,19.99,,,Loft,,,1,1,Default Tax,0,,
c15e01ad-6a2f-4247-9375-71915ef8d1b5,10002220,10002220,,,,LoftTank Top_Ba,,,Color,Grey,Size,XS,Sequence,12.15,,1,,,,,,,0,15.99,,,Loft,,,1,1,Default Tax,1,,
27f6b623-3bdb-4dca-bd9d-8c9008ea9de5,10002220,10002242,,,,LoftTank Top_Ba,,,Color,Yellow X White,Size,S,Sequence,12.26,,1,,,,,,,0,1.00,,,Loft,,,1,1,Default Tax,0,,
920f4e14-8824-44e6-bdd7-4121f1f2db4c,10002220,10002245,,,,LoftTank Top_Ba,,,Color,Pink,Size,M,Sequence,12.28,,1,,,,,,,0,1.00,,,Loft,,,1,1,Default Tax,0,,
ba5959ed-f819-487d-9008-5076f6e9c6a1,10002220,10002288,,,,LoftTank Top_Ba,,,Color,Pink,Size,M,Sequence,12.49,,1,,,,,,,0,1.00,,,Loft,,,1,1,Default Tax,0,,
730a22f1-d251-4586-8d5e-123081555b30,10002179,10002179,,,,LoftTee Shirt_Mi,,,Color,White,Size,M,Sequence,11.95,,1,,,,,,,0,14.99,,,Loft,,,1,1,Default Tax,1,,
78fb0d6d-5a24-46d2-8143-6b1a340b2893,lohla-sport-checkered-navy-skirt0,10007352,,,,Lohla sport checkered navy skirt/0,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Lohla,,,1,1,Default Tax,0,,
d63eb655-e445-443e-bd1f-dd234ec1ac7a,lol-vintage-super-gal-tee-shirt-grey-size-s,10003416,,,,LOL Vintage Super Gal Tee Shirt Grey Size S,,,,,,,,,,1,0,,0,0,0,,0,28.99,,,LOL Vintage,,,1,1,Default Tax,1,,
28ddd20f-a5e5-4d17-9085-1c29ba1fdaf8,lola-green-dress-size-m,10008442,,,,Lola Green Dress Size M,,,,,,,,,,0,0,LB,0,0,0,IN,16.25,64.99,,,,,,1,1,Default Tax,0,,
0ddd0ab2-55a8-4d64-be80-b795bfe2a4c7,london-sole-lime-green-loafers,10009227,,,,London Sole Lime Green Loafers,,,,,,,,,,0,0,LB,0,0,0,IN,15.25,34.99,,,,,,1,1,Default Tax,1,,
8384efb2-3b1e-4165-80fe-73ddf1270f90,london-times-blue-white-sl-dress--size-8,10007468,,,,London Times Blue White SL Dress / Size 8,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,london times,,,1,1,Default Tax,0,,
eabffcce-8f2b-4c1f-977e-c93c536e3978,london-times-brown-print-dress-14,10009456,,,,London Times Brown Print Dress 14,,,,,,,,,,0,0,LB,0,0,0,IN,6.55,24.99,,,,,,1,1,Default Tax,1,,
4491af7c-5d77-487a-8752-c8ab34e443c5,london-times-teal-pink-dress--size-6,10006310,,,,London Times Teal Pink Dress / Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,london times,,,1,1,Default Tax,0,,
8a2424c1-e955-45f8-b73b-1b3723246014,london-timesdresspink4,10003668,,,,london times/dress/pink/4,,,,,,,,,,1,0,,0,0,0,,0,32.99,,,london times,,,1,1,Default Tax,1,,
ea81f2a1-37cd-4247-ba66-473211f18075,londonfoglilactranchcoatsizem,10006893,,,,LondonFog/LilacTranchCoat/SizeM,,,,,,,,,,0,0,LB,0,0,0,IN,0,59.99,,,London Fog,,,1,1,Default Tax,1,,
31d8acb8-9866-441b-8aab-c38b6ef9c41c,long-sleeve-black-topm,10009076,,,,long sleeve black top/m,,,,,,,,,,0,0,LB,0,0,0,IN,10.99,22.99,,,unknown,,,1,1,Default Tax,1,,
8b2ff319-ea2d-48de-80e6-ba67678142da,long-sleeve-pink-striped-dress-shirtsmall,10006184,,,,long sleeve pink striped dress shirt/small,,,,,,,,,,0,0,LB,0,0,0,IN,0,25.99,,,unknown,,,1,1,Default Tax,0,,
656d2ee9-09c2-491e-bd41-67430d767859,long-white-skirts,10006847,,,,Long white skirt/S,,,,,,,,,,0,0,LB,0,0,0,IN,0,49.99,,,unknown,,,1,1,Default Tax,0,,
ec4b73d6-50a9-4f89-891f-98d35d87a476,longsleeve-purple-blouse14,10007809,,,,longsleeve purple blouse/14,,,,,,,,,,0,0,LB,0,0,0,IN,0,21.99,,,Coldwater Creek,,,1,1,Default Tax,1,,
43cee9e1-c469-4a96-885f-0451a0b07c4b,longsleeve-silk-teal-blousexs,10006237,,,,longsleeve silk teal blouse/xs,,,,,,,,,,0,0,LB,0,0,0,IN,0,39.99,,,Banana Republic,,,1,1,Default Tax,1,,
2d61b8be-4b4a-4551-9862-eaac8e3fb25d,looksgrnfloralbttndwnsizexl,10005421,,,,Looks/GrnFloralBttnDwn/SizeXL,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,Looks,,,1,1,Default Tax,1,,
c06605b3-ff7c-4bc1-9313-53f241d7e93b,lord--taylor-copper-heals-size-10,10007423,,,,Lord & Taylor Copper Heal's Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,,,,1,1,Default Tax,1,,
49f2ec3f-7286-4b36-bb9d-e62702edbd6c,lorraine-intimate-dress--size-m,10003935,,,,Lorraine Intimate Dress / Size M,,,,,,,,,,1,0,,0,0,0,,0,16.99,,,Lorraine,,,1,1,Default Tax,0,,
72ea4d7f-35da-475c-8053-41d129789e0c,los-angeles-atelier-black-dress-size-6,10007192,,,,Los Angeles Atelier Black Dress Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,25.99,,,,,,1,1,Default Tax,1,,
f1a62ea4-4753-4e5a-b837-cc118ed2659b,lost--wander-beige-overall-dress--size-l,10007910,,,,Lost & Wander Beige Overall Dress / Size L,,,,,,,,,,0,0,LB,0,0,0,IN,0,27.99,,,Lost & Wander,,,1,1,Default Tax,1,,
f045bfc9-3755-4ab6-91b9-4545d13ff83b,lottie-moss-yellow-crop-top--size-m,10003801,,,,Lottie Moss Yellow Crop Top / Size M,,,,,,,,,,1,0,,0,0,0,,0,14.99,,,Lottie Moss,,,1,1,Default Tax,1,,
a7006ab0-8cd6-4ac8-bbf2-66dc9c23f278,lou--grey-multicolor-striped-top--size-m,10006720,,,,Lou & Grey Multicolor Striped Top / Size M,,,,,,,,,,0,0,LB,0,0,0,IN,0,19.99,,,Lou X Grey by Loft,,,1,1,Default Tax,0,,
260bbd52-5b1d-4c97-8a7e-59f16cb88092,loudmouth-multi-pattern-skirt-size-6,10005041,,,,Loudmouth/ Multi-Pattern Skirt/ Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,30.99,,,Loudmouth Ladies,,,1,1,Default Tax,1,,
16273a7c-74b0-457d-9328-01f9623ceeee,louis-vuitton-black-sunglasses-blue-box,10009277,,,,Louis Vuitton Black Sunglasses Blue Box,,,,,,,,,,0,0,LB,0,0,0,IN,75,150.00,,,Louis Vuitton,,,1,1,Default Tax,0,,
3151822f-02cd-4b27-954d-bc7e00a56e40,louiseetciesilverpointshoesize85,10005451,,,,LouiseEtCie/SilverpointShoe/Size8.5,,,,,,,,,,0,0,LB,0,0,0,IN,0,25.99,,,Louise Et Cie,,,1,1,Default Tax,1,,
6e276080-1bdd-4064-af19-3dd8dfcb2d2a,louxgreycreamcardigansizes,10006870,,,,LouXGrey/CreamCardigan/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,0,27.99,,,Lou X Grey,,,1,1,Default Tax,1,,
2b199517-7217-4e48-9d06-7bc5eb630187,louxgreycrmasymmjacketsizexl,10006355,,,,LouxGrey/CrmAsymmJacket/SizeXL,,,,,,,,,,0,0,LB,0,0,0,IN,0,35.99,,,Lou X Grey by Loft,,,1,1,Default Tax,1,,
0aa8f373-09be-4e88-9831-64661b93e373,love-21-purple-pink-patterned-skirt--size-s,10005202,,,,Love 21 Purple Pink Patterned Skirt / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Love21,,,1,1,Default Tax,1,,
a2cbe1bd-5b9c-46f2-b2fc-094fc2c389d3,love-blossom-blue-sleeveless-top-m,10008668,,,,Love Blossom Blue Sleeveless Top M,,,,,,,,,,0,0,LB,0,0,0,IN,4,13.99,,,,,,1,1,Default Tax,1,,
fdde2b5b-cb1b-4f92-8093-d3ac3f85e04d,love-blossom-white-camisole-m,10008922,,,,Love Blossom White Camisole M,,,,,,,,,,0,0,LB,0,0,0,IN,4.5,13.99,,,,,,1,1,Default Tax,0,,
8f795c0d-284e-46d5-a0b6-017e0918984c,love-change-purple-sweater--size-s,10005920,,,,Love Change Purple Sweater / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,25.99,,,Love Change,,,1,1,Default Tax,1,,
cc5ff7d5-7a2c-45c3-b1b1-7f22d24c5872,10000127,10000127,,,,Love ChangeSweater,,,Color,purple,Size,S,Sequence,1.68,,0,,,,,,,0,1.00,,,Love Change,,,1,1,Default Tax,0,,
7c303657-4016-4ef2-a4ec-c29a2ab7d74a,10000127,10002496,,,,Love ChangeSweater,,,Color,Black,Size,L,Sequence,13.53,,0,,,,,,,0,29.99,,,Love Change,,,1,1,Default Tax,1,,
402e9c2d-4a64-4a8f-86b8-d06393de3008,love-culture-button-jacket--size-s,10004078,,,,Love Culture Button Jacket / Size S,,,,,,,,,,1,0,,0,0,0,,0,26.99,,,Love Culture,,,1,1,Default Tax,1,,
88444e53-c70f-44d3-bbca-a8a222a86ffd,10002204,10002204,,,,Love Fire Bodysuit Black,,,Color,Black,Size,M,Sequence,12.07,,1,,,,,,,0,15.99,,,Love Fire,,,1,1,Default Tax,0,,
563f6400-1ffc-4f62-8228-24116aa08fcd,10002177,10002177,,,,Love JBodysuit_St,,,Color,Blue,Size,M,Sequence,11.94,,1,,,,,,,0,25.99,,,Love J,,,1,1,Default Tax,1,,
86a6f006-4ade-4165-b265-3ee14d263388,love-on-a-hanger-embroidered-cami-l,10008258,,,,Love on a hanger Embroidered Cami L,,,,,,,,,,0,0,LB,0,0,0,IN,6,22.99,,,,,,1,1,Default Tax,0,,
822bf275-97dc-42a5-baaf-4f91565ed97e,love-on-yellow-blue-skirt--size-5,10008186,,,,Love on Yellow Blue Skirt / Size 5,,,,,,,,,,0,0,LB,0,0,0,IN,6,21.99,,,love on a hanger,,,1,1,Default Tax,0,,
bb1fa647-e347-496d-8de1-c4d45b84355d,love-riche,10007161,,,,Love Riche,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,,,,1,1,Default Tax,0,,
ebd1dced-f24c-4b9f-90fc-2f1b2b351711,love-tree-black-top-size-m,10007274,,,,Love Tree Black Top Size M,,,,,,,,,,0,0,LB,0,0,0,IN,0,16.99,,,,,,1,1,Default Tax,0,,
b5e6cce1-0f72-44b1-b4b2-a593830d416d,love-tree-camo-vest-size-s,10008700,,,,Love Tree Camo Vest Size S,,,,,,,,,,0,0,LB,0,0,0,IN,6.5,18.99,,,,,,1,1,Default Tax,1,,
6033a434-e898-48c5-be04-e8e8e9b33c76,love-tree-faux-fur-hoodie-vest-m,10007627,,,,Love Tree Faux Fur Hoodie Vest M,,,,,,,,,,0,0,LB,0,0,0,IN,6.5,25.99,,,,,,1,1,Default Tax,0,,
bb324408-489b-4fe1-a152-2ad9d46c83e3,10002697,10002697,,,,Love TreeJacket_St,,,Color,Green,Size,S,Sequence,14.54,,1,,,,,,,0,25.99,,,Love Tree,,,1,1,Default Tax,0,,
b792ce25-faa5-4db4-99a6-231d15583860,loveriche-brown-skirt-size-s,10004353,,,,Loveriche Brown Skirt/ Size S,,,,,,,,,,1,0,,0,0,0,,0,25.99,,,Loveriche,,,1,1,Default Tax,0,,
8c224031-8589-4d4e-a7bc-043e4c6e977f,loverocks-sheer-floral-top--size-s,10005750,,,,Loverocks Sheer Floral Top / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Loverocks,,,1,1,Default Tax,0,,
2588f714-684b-4edf-88cd-83a93e4535f5,lovers-friends-floral-mini-dresssz-s,10006776,,,,Lovers& Friends Floral Mini Dress/Sz S,,,,,,,,,,0,0,LB,0,0,0,IN,0,34.99,,,Lovers + Friends,,,1,1,Default Tax,0,,
7dff1687-8175-4096-b32c-8e04bf1af1f4,lovesick-jean-short5,10007349,,,,Lovesick jean short/5,,,,,,,,,,0,0,LB,0,0,0,IN,0,28.99,,,LOVEsick,,,1,1,Default Tax,1,,
4ba3cfc4-3488-4e06-b3cf-225adb8af881,lovestitch-burgundy-camisole-m,10008892,,,,Lovestitch Burgundy Camisole M,,,,,,,,,,0,0,LB,0,0,0,IN,7.7,27.99,,,,,,1,1,Default Tax,1,,
6d42ac42-435c-437c-b531-6bbc376605b2,lovestitch-dress-pinkwhite-size-m,10007179,,,,Lovestitch Dress Pink/White Size M,,,,,,,,,,0,0,LB,0,0,0,IN,0,37.99,,,,,,1,1,Default Tax,0,,
07282c4e-4765-42ce-a65c-79f164228282,lovetreedenimtopdnms,10004894,,,,lovetreedenim/top/dnm/s,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Love Tree,,,1,1,Default Tax,0,,
3b06c28a-82dd-4ed6-a6a5-270b14b51caf,lrl-beige-button-ls--size-s,10005949,,,,LRL Beige Button LS / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,24.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,1,,
d6113d60-7e65-410e-920c-1f3d8f1c50df,lrl-black-purse-gold-zipper,10004523,,,,LRL Black Purse Gold Zipper,,,,,,,,,,0,0,LB,0,0,0,IN,0,18.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,0,,
354d07b5-561b-4d28-8b1c-e916cd1ada88,lrl-brown-floral-cardigan--size-l,10005950,,,,LRL Brown Floral Cardigan / Size L,,,,,,,,,,0,0,LB,0,0,0,IN,0,23.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,1,,
e78fb40e-1b89-43c7-8edc-59e667ee8e77,lrl-gold-skirt--size-8,10005705,,,,LRL Gold Skirt / Size 8,,,,,,,,,,0,0,LB,0,0,0,IN,0,55.00,,,Lauren Ralph Lauren,,,1,1,Default Tax,1,,
33611c7c-e48c-43f7-abcb-8a74c30043ce,lrl-green-ls--size-xl,10005886,,,,LRL Green LS / Size XL,,,,,,,,,,0,0,LB,0,0,0,IN,0,19.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,0,,
fd39b376-0e6b-4e67-8f1f-c8d793baee85,lrl-hot-pink-sl-dress--size-6,10004976,,,,LRL Hot Pink SL Dress / Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,49.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,1,,
5225e058-b992-482b-af52-9b380a13fed2,lrl-lauren-jeans-green-size-6,10008223,,,,LRL Lauren Jeans Green Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,8.99,35.99,,,,,,1,1,Default Tax,1,,
1e852aaf-3367-431b-8f63-4e60ad58f6f4,lrl-orange-colorful-skirt--size-m,10008159,,,,LRL Orange Colorful Skirt / Size M,,,,,,,,,,0,0,LB,0,0,0,IN,8,39.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,0,,
35d190f0-e958-40e7-8483-37390fa0e48e,lrl-red--blue-dress--size-10,10004594,,,,LRL Red & Blue Dress / Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,Lauren Ralph Lauren,,,1,1,Default Tax,1,,
c21e39d0-db21-4f29-a76b-80af88ea5771,lrl-vintage-blue-pants--size-4,10003808,,,,LRL VINTAGE Blue Pants / Size 4,,,,,,,,,,1,0,,0,0,0,,0,39.99,,,Lauren Jeans Company,,,1,1,Default Tax,1,,
08131340-c4a6-4a6b-95c1-5f6e7d906dc5,ltdlpinkprpsweatersizes,10004652,,,,LTDL/Pink&prpSweater/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,0,35.99,,,Les Tricots De Lea,,,1,1,Default Tax,0,,
5c42d611-f307-4f53-b04c-216b78b694a0,ltx-orange-ls-top-xl,10008765,,,,LTX Orange LS Top XL,,,,,,,,,,0,0,LB,0,0,0,IN,6.25,25.00,,,,,,1,1,Default Tax,1,,
a712cd00-9edb-4447-90ed-ac3f193143e5,ltx-orange-ls-top-xxl,10008764,,,,LTX Orange LS Top XXL,,,,,,,,,,0,0,LB,0,0,0,IN,6.25,25.00,,,,,,1,1,Default Tax,1,,
d9475a07-d91b-48ab-bb93-54114c750c0f,lucca-c-hot-pink-skirt--size-s,10009593,,,,Lucca C Hot Pink Skirt / Size S,,,,,,,,,,0,0,LB,0,0,0,IN,5.75,22.99,,,Lucca Couture,,,1,1,Default Tax,1,,
54915433-8285-4902-98d0-f401233a67dd,luciano-dante-greenwhite-top-s,10009021,,,,Luciano Dante Green/White Top S,,,,,,,,,,0,0,LB,0,0,0,IN,4.35,21.99,,,,,,1,1,Default Tax,0,,
76320514-c10e-4cfc-b7b5-2ae6acc466d8,lucky-blue-jeans--size-10,10005673,,,,Lucky Blue Jeans / Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,0,32.99,,,Lucky Brand,,,1,1,Default Tax,1,,
a75c3bd7-dc87-48a9-b48a-04f6b221bdd8,lucky-brand-burgundy-boots-size-8,10003359,,,,Lucky Brand Burgundy Boots Size 8,,,,,,,,,,1,0,,0,0,0,,14.99,24.99,,,Lucky Brand,,,1,1,Default Tax,1,,
b58b749e-2674-4cd0-abce-cd2a27b6e2c3,lucky-brand-heel-sandals-tansize-10,10007051,,,,Lucky Brand Heel Sandals Tan/Size 10,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Lucky,,,1,1,Default Tax,1,,
85f431e4-fde2-4dcd-b35a-3572cba7736b,lucky-brand-shoes--size-8,10004175,,,,Lucky Brand Shoes / Size 8,,,,,,,,,,1,0,,0,0,0,,0,35.99,,,Lucky Brand,,,1,1,Default Tax,1,,
08a3094d-f1dd-4adc-9672-a5e96178bb25,lucky-brand-tan--black-sweater--size-s,10003822,,,,Lucky Brand Tan & Black Sweater / Size S,,,,,,,,,,1,0,,0,0,0,,0,34.99,,,Lucky Brand,,,1,1,Default Tax,1,,
cdfe3e40-280f-4da7-9db9-900c2dc1d5d1,lucky-brandswtergrys,10004677,,,,lucky brand/swter/gry/s,,,,,,,,,,0,0,LB,0,0,0,IN,0,29.99,,,Lucky Brand,,,1,1,Default Tax,1,,
aa87034a-1c25-4c21-9b60-adccfec076c2,lucky-brandtankblues,10003610,,,,lucky brand/tank/blue/s,,,,,,,,,,1,0,,0,0,0,,0,14.99,,,Lucky Brand,,,1,1,Default Tax,0,,
36c5e1c2-9d8c-4189-991b-6e90c0c3f6be,10002751,10002751,,,,Lucky BrandLS Top_Ke,,,Color,White X Beige,Size,M,Sequence,14.81,,1,,,,,,,0,26.99,,,Lucky Brand,,,1,1,Default Tax,1,,
95535d60-496a-44f8-a6f5-a6eba4cfdef0,lucky-brands-camo-pants-size-6,10007433,,,,Lucky Brands Camo Pants Size 6,,,,,,,,,,0,0,LB,0,0,0,IN,0,19.99,,,,,,1,1,Default Tax,1,,
32a9cbd3-f83f-46dd-b6e2-12c1a73a1ecb,10000155,10000155,,,,Lucky BrandSS Top_Za,,,Color,pink,Size,S,Sequence,1.82,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
19fbe5cc-8f5f-4521-bd56-54f32928b9d8,10000155,10000890,,,,Lucky BrandSS Top_Za,,,Color,Black,Size,8,Sequence,5.49,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
398a5c9a-6697-48c5-8262-8e5272822876,10000155,10001136,,,,Lucky BrandSS Top_Za,,,Color,Pink,Size,M,Sequence,6.72,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
08c800ae-c9c5-43a0-824b-1066acd83cd2,10000155,10001337,,,,Lucky BrandSS Top_Za,,,Color,White,Size,S,Sequence,7.73,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
93ddfb1a-10a5-491c-90c1-b815014f1a9c,10000155,10001810,,,,Lucky BrandSS Top_Za,,,Color,Black,Size,M,Sequence,10.1,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
16899b52-b46b-45fa-a17f-272904b780e5,10000155,10001837,,,,Lucky BrandSS Top_Za,,,Color,Purple,Size,XL,Sequence,10.24,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
681dfc8c-0a72-4c74-9967-024b6c8118b0,10000155,10001908,,,,Lucky BrandSS Top_Za,,,Color,Beige and Pink,Size,M,Sequence,10.59,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
ffd8afb2-c1e1-4c61-b6a5-28d69cfcd7e0,10000155,10002082,,,,Lucky BrandSS Top_Za,,,Color,Black,Size,M,Sequence,11.46,,0,,,,,,,0,1.00,,,Lucky Brand,,,1,1,Default Tax,0,,
83264485-cf63-407b-bbb1-fb8fb59b7d70,10000155,10002332,,,,Lucky BrandSS Top_Za,,,Color,Blue and Gold,Size,S,Sequence,12.71,,0,,,,,,,0,24.99,,,Lucky Brand,,,1,1,Default Tax,0,,
20e18780-4d47-4738-bdf1-87058f3ec680,10000155,10002525,,,,Lucky BrandSS Top_Za,,,Color,White X Green,Size,S,Sequence,13.68,,0,,,,,,,0,24.99,,,Lucky Brand,,,1,1,Default Tax,0,,
0930f35a-acc2-4b43-a9ac-b4b22f08aff2,10002028,10002028,,,,Lucky BrandSweater_Ge,,,Color,Grey X Black,Size,XXL,Sequence,11.19,,1,,,,,,,0,24.99,,,Lucky Brand,,,1,1,Default Tax,1,,
0880690e-b04f-435d-8ed4-4cab9ca3160b,10002378,10002378,,,,Lucky BrandTee Shirt_DI,,,Color,Pink,Size,XS,Sequence,12.94,,1,,,,,,,0,14.99,,,Lucky Brand,,,1,1,Default Tax,0,,
f78cb0bd-0491-4cce-bd75-e1b8f740aef1,lucky-legend-red-pants-size-m,10007518,,,,Lucky Legend Red Pants Size M,,,,,,,,,,0,0,LB,0,0,0,IN,0,31.99,,,,,,1,1,Default Tax,1,,
0250e6f0-6844-4984-b2c3-98ea8ccee6eb,luckybbluejeanssize8,10004466,,,,LuckyB/BlueJeans/Size8,,,,,,,,,,1,0,,0,0,0,,0,22.99,,,Lucky Brand,,,1,1,Default Tax,1,,
9498e147-5ef4-4319-8dbd-94a1fec24002,luckybredwhiblshirtsizexs,10005328,,,,LuckyB/RedWhiBlShirt/SizeXS,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,Lucky Brand,,,1,1,Default Tax,1,,
68a1e2ff-a5cf-421a-90e1-96c24b31487e,luckybrand-fluerdelis-shirt-blkwht-size-s,10005057,,,,LuckyBrand/ FluerDeLis Shirt/ Blk&Wht/ Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,16.99,,,Lucky Brand,,,1,1,Default Tax,0,,
bf1651b3-7c97-4037-8967-0b2d70f428ac,luckybrand-pinkfloyd-tee-yllw-size-s,10005064,,,,LuckyBrand/ PinkFloyd Tee/ Yllw/ Size S,,,,,,,,,,0,0,LB,0,0,0,IN,0,15.99,,,Lucky Brand,,,1,1,Default Tax,0,,
bbadcdc7-ca05-41a9-9165-8394c2d0575e,luckybrandblktanblousesizel,10005777,,,,LuckyBrand/Blk&TanBlouse/SizeL,,,,,,,,,,0,0,LB,0,0,0,IN,0,27.99,,,Lucky Brand,,,1,1,Default Tax,1,,
cc0134a8-5ddb-4c5a-a212-c2c8eef98610,luckybrandgreysweatersizel,10006806,,,,LuckyBrand/GreySweater/SizeL,,,,,,,,,,0,0,LB,0,0,0,IN,0,25.99,,,Lucky Brand,,,1,1,Default Tax,1,,
ea757487-6950-4c08-a723-17404c5c17c1,luckybrandpnkredlongslvesizexs,10006138,,,,LuckyBrand/PnkRedLongSlve/SizeXS,,,,,,,,,,0,0,LB,0,0,0,IN,0,22.99,,,Lucky Brand,,,1,1,Default Tax,1,,
87efbb15-c912-419b-967b-bbc549ccd5ec,luckybrandredbttnblousesizexl,10005404,,,,LuckyBrand/RedbttnBlouse/SizeXL,,,,,,,,,,0,0,LB,0,0,0,IN,0,18.99,,,Lucky Brand,,,1,1,Default Tax,1,,
2fd48ddc-9bc5-4967-af46-e017f71d4664,luckybrandusalongsleevesizes,10006801,,,,LuckyBrand/USAlongsleeve/SizeS,,,,,,,,,,0,0,LB,0,0,0,IN,0,23.99,,,Lucky Brand,,,1,1,Default Tax,1,,
