sku,retail_price,supply_price,active,inventory,size,product_name,brand_name,product_category,gross_margin_pct
10001013,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001129,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001135,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001292,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001557,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001579,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10001893,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002025,21.99,0.0,1,1,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002036,1.0,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002415,39.99,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002514,24.99,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002613,25.99,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002616,15.99,0.0,1,1,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10002643,22.99,0.0,1,0,,St Johns BaySweater_Un,St. John's Bay,Sweater/Cardigan,
10004726,21.99,0.0,1,1,XXL,St. John's Blue & Yellow line Plaid LS,St. John's Bay,Top,
10008947,19.99,5.75,1,1,,St. Johns Bay Pink Floral Top M,,Top,71.2
10003634,28.99,0.0,1,1,12,st. johns bay pant brw,St. Johns Bay,Jeans/Pants,
10004309,22.99,0.0,1,1,M,Staccato RedLongsleeve,Staccato,Other,
10006632,22.99,0.0,1,1,L,staring at stars grey crop top,Staring At Stars,Top,
10005745,15.99,0.0,1,1,S,Stars Above Pink Satin Slip Dress,Stars Above,Dress,
10007531,24.99,0.0,1,1,,Steel & Jelly LS Blouse Blue White L,,Top,
10008862,39.99,25.0,1,1,,Stella & Dot Black Sequin Skirt M,,Skirt,37.5
10006729,29.99,0.0,1,0,,Stella & Dot Gold Circles Necklace,Stella & Dot,Accessories,
10006732,25.99,0.0,1,0,,Stella & Dot Gold Dangle Necklace,Stella & Dot,Accessories,
10007281,39.99,0.0,1,1,,Stella & Dot Pearl & Spike Bracelet,,Accessories,
10006728,15.99,0.0,1,1,,Stella & Dot Pink Silver Bracelet,Stella & Dot,Accessories,
10006734,22.99,0.0,1,1,,Stella & Dot Silver Bracelet,Stella & Dot,Accessories,
10006731,32.99,0.0,1,1,,Stella & Dot Silver Chain Necklace,Stella & Dot,Accessories,
10006730,25.99,0.0,1,0,,Stella & Dot Silver Stretch Bracelet,Stella & Dot,Accessories,
10006733,18.99,0.0,1,1,,Stella & Dot Silver Stud Earrings,Stella & Dot,Accessories,
10007346,22.99,0.0,1,-1,,Stella Dot Gold Multi Color Necklace,Stella & Dot,Accessories,
10007338,35.99,0.0,1,0,,Stella Dot Rhinestone Necklace,Stella & Dot,Accessories,
10007102,25.99,0.0,1,0,,Stella Dot White Cabochon Pendant Necklace,Stella & Dot,Accessories,
10007380,24.99,0.0,1,1,,StellaXDot GoldGemNecklaces,Stella & Dot,Accessories,
10007382,85.99,0.0,1,0,,SterlingSilverTigersEyeRing,Unknown,Accessories,
10008002,25.99,0.0,1,1,L,Stetson Plaid Colorful Hat,Stetson,Accessories,
10008003,25.99,0.0,1,1,M,Stetson Plaid Colorful Hat,Stetson,Accessories,
10007302,32.99,0.0,1,1,S,Steve M NWT Black LS Top Burgundy Rose,Steve Madden,Top,
10007543,28.99,0.0,1,1,9.5,Steve Madden Beige Clogs,Steve Madden,Other,
10003354,24.99,14.99,1,2,10,Steve Madden Brown Boots,Steve Madden,Shoes,40.0
10008796,39.99,10.0,1,1,,Steve Madden Paisley Dress,,Dress,75.0
10005938,19.99,0.0,1,0,L,Steve Madden Pink Floral LS Top,Steve Madden,Top,
10007073,12.99,0.0,1,1,8.5,Steve Madden Rhinestone Sandals,Steve Madden,Top,
10007896,27.99,6.3,1,1,,Steve Madden Snakeskin shoes 8,,Shoes,77.5
10004018,23.99,0.0,1,1,,Steve X BarryPants_Sx,Steve & Barry,Jeans/Pants,
10004467,21.99,0.0,1,0,6.5,SteveM TanBuckleFlat,Steve Madden,Shoes,
10004049,28.99,0.0,1,1,9.5,SteveMadden Org&Gld Pumps,Steve Madden,Shoes,
10008665,27.99,7.0,1,1,,Steven by S Madden Studded Suede 7.5,,Other,75.0
10009582,25.99,8.0,1,1,S,Stevie May Black Lace Dress,Stevie May,Dress,69.2
10009596,22.99,5.75,1,1,M,Stile B Black Velvet Peplum SL Top,Stile Benetton,Top,75.0
10004924,24.99,0.0,1,0,10,StJohnsB JeanSkort,St. John's Bay,Jeans/Pants,
10009089,17.99,8.0,1,1,M,StJohnsBay PinkWhiShirt,St. John's Bay,Top,55.5
10006144,24.99,0.0,1,1,XL,StJohnsBay PnkBttnDwnShirt,St. John's Bay,Top,
10004950,16.99,0.0,1,0,,stjohnsbay sht rd strip 1x,St. John's Bay,Other,
10006042,24.99,0.0,1,1,L,StJohnsBay SlvlessBttnDwn,St. John's Bay,Top,
10006105,25.99,0.0,1,1,L,StJohnsBay TieShortSlveCardigan,St. John's Bay,Shorts,
10006865,27.99,0.0,1,1,8,StJohnsBay WhiLongShorts,St. John's Bay,Shorts,
10006243,0.0,0.0,1,0,,Store Credit Buyback*,,Other,
10007231,45.99,0.0,1,1,M,Storia Brown Floral Dress,,Dress,
10005217,25.99,0.0,1,0,XL,Storia Burnt Orange Stripe Wrap Dress,Storia,Dress,
10007780,34.99,0.0,1,0,S,Storia Muted Blush LS Dress,Storia,Dress,
10009258,13.99,4.35,1,1,,Stradivarius Floral Blouse S,,Top,68.9
10004729,24.99,0.0,1,1,M,Stradivarius Pale Pink LS,Stradivarius,Top,
10004442,28.99,0.0,1,1,10,Straight Leg Jean,Lucky Brand,Jeans/Pants,
10004592,12.99,0.0,1,1,XXL,Stranded Pink & Black Shirt,Stranded,Top,
10006424,25.99,0.0,1,0,6,strapless floral guess dress,Guess,Dress,
10002010,25.99,0.0,1,0,,Street OneSkirt_Te,Street One,Skirt,
10004509,31.99,0.0,1,1,L,StreetOne BlkWht PatternSkirt,Street One,Skirt,
10008469,17.99,6.0,1,1,,Streetwear Society Blue Top S,,Top,66.6
10007675,15.99,0.0,1,1,9,Strictly Comfort Black Shoes,,Shoes,
10007341,12.99,0.0,1,0,,String Gold Necklace,Unknown,Accessories,
10004140,27.99,0.0,1,1,3,Striped Bkk&Wht Dress,Maurices,Dress,
10009281,15.0,7.5,1,1,L,Strut & B White Ruffle Blouse,Strut & Bolt,Top,50.0
10009105,28.99,8.0,1,1,S,StrutXBolt GreenfeatherTop,Strut & Bolt,Other,72.4
10003322,24.99,0.0,1,1,6,Stuart Weitzman Silver Loafers with Gold Accent 1,Stuart Weitzman,Shoes,
10009113,25.0,12.99,1,1,,Studded Trinket Box,,Other,48.0
10007529,27.99,0.0,1,1,8,Studio 1 Black Dress,,Dress,
10008685,17.99,6.0,1,0,,Studio 1 Faux Suede Jacket 8,,Jacket/Coat,66.6
10005729,25.99,0.0,1,1,24,Studio 1940 Red Black Tank,Studio 1940,Top,
10007593,21.99,0.0,1,0,10,Studio C Pink Blouse,,Top,
10002176,19.99,0.0,1,1,,Studio CSS Top_Is,Studio C,Top,
10009476,19.99,5.0,1,1,,Studio Donatella Black Cami Dress M,,Dress,75.0
10007259,32.99,0.0,1,1,10,Studio Dress Brown,,Dress,
10005704,21.99,0.0,1,1,M,Studio Y Black Tank Studs,Studio Y,Top,
10007715,15.99,0.0,1,1,S,Studio Y Orange Wrap Top,Studio Y,Top,
10004942,24.99,0.0,1,1,M,Studio19 Pink&WhiBlouse,Studio 19,Top,
10004312,32.99,0.0,1,1,8,StudioEase BlackFloralDress,Studio Ease,Dress,
10009179,18.99,10.95,1,0,,Style & Co Cream Pearl Vest,,Top,42.3
10003853,22.99,0.0,1,1,S,Style Rack Mustard Yellow Skirt,Style Rack,Skirt,
10008005,23.0,5.75,1,0,L,Style U Bright Pink Tube Top,Style U,Top,75.0
10008016,23.0,5.75,1,0,M,Style U White Tube Top,Style U,Top,75.0
10004430,99.99,0.0,1,1,XS,StyleStalkerStitchDressNWT Blue,Stylestalker,Dress,
10006932,24.99,0.0,1,0,,Stylus WhilaceFlwrDressCover Size,Stylus,Dress,
10004208,49.99,0.0,1,1,S,Sue P Blue Striped Sweater,Sue P Knits,Sweater/Cardigan,
10007825,84.99,61.0,1,1,2,Sue Wong Dress,,Dress,28.2
10005042,84.99,0.0,1,0,M,Suede Fringe Coat,Unknown,Jacket/Coat,
10007239,65.99,0.0,1,0,8,Suewong Mulit-Color Dress,,Dress,
10003607,18.99,0.0,1,0,S,Sugar Moon Swe Beige Floral,Sugar Moon,Other,
10003561,38.99,20.0,1,1,7,SugarTorch Boots Black 1,Sugar,Shoes,48.7
10009559,25.99,8.0,1,1,14,SugiChin BlkFlowyDress,Sugi Chin,Dress,69.2
10007320,16.99,0.0,1,1,L,Sun & Shadow Tan Tank Top,Sun & Shadow,Top,
10007286,21.99,0.0,1,1,L,Sundance Black Skirt,,Skirt,
10007503,18.99,0.0,1,0,,Sunday in Brooklyn Blue White Top XS,,Top,
10008931,21.99,5.75,1,1,,Sunday in Brooklyn Brown Tank Top M,,Top,73.9
10005786,28.99,0.0,1,1,S,SunnyLeigh BlkRuffleTop,Sunny Leigh,Other,
10006936,24.99,0.0,1,1,XS,Sunnyleigh MulticolorTop,Sunny Leigh,Other,
10004764,25.99,0.0,1,1,18,Supplies Army Green Capris w Tie String,Supplies,Accessories,
10007450,27.99,0.0,1,1,S,Susan G Green Floral LS,Susan Graver,Top,
10004673,32.99,0.0,1,1,L,susan graver vest prp,Susan Graver,Top,
10002748,16.99,0.0,1,1,,Susan GraverCardigan_Fe,Susan Graver,Sweater/Cardigan,
10005924,27.99,0.0,1,1,L,Susan Lawence Brown LS Top Lace,Susan Lawrence,Top,
10009622,18.99,5.0,1,1,,Susan Lawrence Floral Print Skirt L,,Skirt,73.7
10008866,19.99,5.0,1,1,,Susan Lawrence Pink Sleeveless M,,Top,75.0
10009424,33.99,8.75,1,1,,Susana Monaco Brown Dress,,Dress,74.3
10006845,33.99,0.0,1,1,S,Susana Monaco white dress,Susana Monaco,Dress,
10005452,25.99,0.0,1,1,XL,SusanG Pinkfloralblouse,Susan Graver,Top,
10005002,19.99,0.0,1,1,L,Susie Collection Black Bellsleeve,Susie Collection,Top,
10007605,11.99,0.0,1,0,S,Suuksess Camisole Pink,,Top,
10007539,29.99,0.0,1,1,XL,Suzanne Betro Grey Dress,,Dress,
10008524,27.99,10.95,1,1,,SW3 Bespoke Lace Sleeveless Top XS,,Top,60.9
10005899,22.99,0.0,1,-1,,Sweater,,Sweater/Cardigan,
10005985,15.99,0.0,1,0,XS,Sweaty Betty Pink Sweatshirt,Sweaty Betty,Top,
10007443,25.99,0.0,1,1,XS,Sweet Pea Blouse,,Top,
10008038,25.0,6.25,1,1,M,Sweet Pea Blue Grey Dress,,Dress,75.0
10008903,17.99,4.25,1,1,,Sweet Pea Pink Snake SS Top XS,,Top,76.4
10008514,32.99,13.15,1,0,,Sweet Soul Y2K Baby Doll Top L,,Top,60.1
10007566,22.99,0.0,1,0,,Sweet Storm Multi-Color Dress M,,Dress,
10009154,9.99,4.25,1,1,,Sweet Treasures Red Camisole S,,Top,57.5
10004293,35.99,0.0,1,1,2,SweetMagnoliaNWT Camel Button-Down Dress,Sweet Magnolia,Dress,
10005440,22.99,0.0,1,0,L,SweetPea Sheer Floral Top,Sweet Pea,Top,
10005362,32.99,0.0,1,0,42,swing corset pnk,Swing,Other,
10004338,24.99,0.0,1,1,M,T & S Brownish Shacket,Thread & Supply,Other,
10008041,25.0,6.25,1,1,,T Party Black Pants M,,Jeans/Pants,75.0
10006545,19.99,0.0,1,1,M,T Tahari Black Faux Leather Top,Tahari,Top,
10004961,24.99,0.0,1,1,S,TA Colle VINTAGE Orange Floral Dress,TA Collection,Dress,
10004493,285.0,0.0,1,1,,TaglioVivo BlackS.SoffiettoBag,Taglio Vivo,Accessories,
10006570,18.99,0.0,1,0,L,Tahari Arthur Blue Green SL Top,Tahari Arthur S Levine,Top,
10005928,24.99,0.0,1,0,S,Tahari Black SS Top w Pink Flowers,Tahari,Top,
10009268,33.99,7.65,1,1,,Tahari Green Twist-Front Dress L,,Dress,77.5
10005643,15.99,0.0,1,0,L,Tahari Purple Satin Top,Tahari,Top,
10005259,23.99,0.0,1,0,S,Tahari Satin Gold SL Top Black Ruffle,Tahari,Top,
10008634,17.99,4.25,1,0,M,Tahari Sleeveless Top,,Top,76.4
10007193,24.99,0.0,1,0,S,Tahari Tan Dress,,Dress,
10008643,12.99,3.25,1,1,,Tahari White Tank Top M,,Top,75.0
10008554,22.99,0.0,1,0,L,Tahari MulticolTop,Tahari,Other,
10008549,22.99,0.0,1,0,6,Tahari PrplGreenTop,Tahari,Other,
10009551,25.99,8.0,1,1,4,Tahari RedDress,Tahari,Dress,69.2
10000066,25.99,0.0,1,0,,TahariSweater_Ga,Tahari,Sweater/Cardigan,
10000564,1.0,0.0,1,0,,TahariSweater_Ga,Tahari,Sweater/Cardigan,
10004153,69.99,0.0,1,1,M,Talbot Navy Crochet Long Sleeve NWT,RSVP by Talbots,Other,
10009313,19.99,5.0,1,1,,Talbot's Black Silk Blouse 6,,Top,75.0
10009263,24.99,5.45,1,1,,Talbot's Floral Sleeveless Top XL,,Top,78.2
10007238,18.99,0.0,1,0,,Talbot's Green Hat,,Accessories,
10009271,17.99,4.35,1,1,,Talbot's Lt Blue Floral Top XS,,Top,75.8
10008730,23.99,6.5,1,1,,Talbot's Navy Print Skirt 6,,Skirt,72.9
10003557,33.99,0.0,1,1,10,Talbot's Pants Cream,Talbots,Jeans/Pants,
10009246,22.99,5.45,1,1,,Talbot's Pink Wrap Faux Tank Top 16,,Top,76.3
10009499,16.99,5.0,1,1,,Talbot's Red Floral Skirt 12,,Skirt,70.6
10003556,31.99,0.0,1,1,10,Talbot's Skirt Black & White,Talbots,Skirt,
10007717,21.99,0.0,1,0,2,Talbots Beige Floral Skirt,Talbots,Skirt,
10007719,22.99,0.0,1,0,6,Talbots Beige Silk SS Top,Talbots,Top,
10006590,24.99,0.0,1,0,12,Talbots Black & White Checkered Skirt,Talbots,Skirt,
10004995,26.99,0.0,1,1,M,Talbots Black & White Flannel Button Down,Talbots,Other,
10004228,25.99,0.0,1,1,16,Talbots Black LS Pink Floral Dress,Talbots,Dress,
10005618,15.99,0.0,1,1,14,Talbots Black Tank,Talbots,Top,
10007725,24.99,0.0,1,1,4,Talbots Black Tropical Pants,Talbots,Jeans/Pants,
10005991,32.99,0.0,1,0,S,Talbots Blue & White Embroidered Top,Talbots,Top,
10007034,24.99,0.0,1,1,10,Talbots Brown Floral Skrt,Talbots,Skirt,
10007000,26.99,0.0,1,1,12,Talbots Brown Pants,Talbots,Jeans/Pants,
10004103,25.99,0.0,1,1,S,"Talbots Checkered Button Down , Green",Talbots,Other,
10006470,16.99,0.0,1,1,6,Talbots Colorful Flower Shorts,Talbots,Shorts,
10003864,24.99,0.0,1,0,XL,Talbots Dark Blue Collared Sleeveless,T by Talbots,Top,
10007729,22.99,0.0,1,1,6,Talbots Lavender & W Plaid Buttondown,Talbots,Other,
10007723,21.99,0.0,1,0,4,Talbots Light Beige Floral Skirt,Talbots,Skirt,
10004478,23.99,0.0,1,1,18,Talbots Maroon Slacks,Talbots,Other,
10005243,22.99,0.0,1,1,M,Talbots Navy Polka Dot LS Top,Talbots,Top,
10005990,35.99,0.0,1,1,S,Talbots Off White Sweater,Talbots,Sweater/Cardigan,
10005686,24.99,0.0,1,1,12,Talbots Pants Pink,,Jeans/Pants,
10006524,19.99,0.0,1,1,XL,Talbots Pink SS Blouse,Talbots,Top,
10005214,24.99,0.0,1,1,S,Talbots Pink Sweater,Talbots,Sweater/Cardigan,
10008457,28.99,13.0,1,1,,Talbots Pink Blue Pants 2,,Jeans/Pants,55.2
10005108,14.99,0.0,1,1,6,Talbots Red Brown Floral SL Top,Talbots,Top,
10005001,26.99,0.0,1,1,M,Talbots Red Paisley QS Blue Tassel,Talbots,Top,
10009800,19.99,0.0,1,1,18,Talbots Red White Blue Skirt,Talbots,Skirt,
10006957,21.99,0.0,1,0,8,Talbots Silk SL Top,Talbots,Top,
10007047,28.99,0.0,1,0,11,Talbots Tan Heels,Talbots,Top,
10007711,14.99,0.0,1,0,6,Talbots White Button Up Top,Talbots,Top,
10006844,23.99,0.0,1,1,,Talbots white palm tree dress 8p,Talbots,Dress,
10007730,24.99,0.0,1,0,4,Talbots Yellow Suit Set,Talbots,Set,
10005078,25.99,0.0,1,0,6,Talbots Scallop Pant Rd&Wht,Talbots,Jeans/Pants,
10009106,25.99,8.0,1,0,M,Talbots BlkPuffVest,Talbots,Top,69.2
10009093,12.99,8.0,1,1,S,Talbots BlkSlouchTop,Talbots,Other,38.4
10007311,15.99,0.0,1,1,,Talbots Brwn&YllwSunglasses,Talbots,Top,
10006048,22.99,0.0,1,0,M,Talbots brwnbttnshirt,Talbots,Top,
10006352,24.99,0.0,1,1,S,Talbots Grn&BlkTop,Talbots,Other,
10006941,22.99,0.0,1,0,12,Talbots MulticolFloralBttnDwn,Talbots,Other,
10004665,25.99,0.0,1,1,18,Talbots MultiColFloralSkirt,Talbots,Skirt,
10005767,24.99,0.0,1,1,12,Talbots OffWhiPant,Talbots,Jeans/Pants,
10006944,24.99,0.0,1,1,8,Talbots PinkGreenSkirt,Talbots,Skirt,
10004873,25.99,0.0,1,1,16,talbots skrt blk,Talbots,Skirt,
10003616,25.99,0.0,1,0,,talbots sweater multi purp sp,Talbots,Sweater/Cardigan,
10004718,24.99,0.0,1,1,XXL,talbots swtr drk blu,Talbots,Sweater/Cardigan,
10004715,25.99,0.0,1,1,XL,talbots swtr pnk,Talbots,Sweater/Cardigan,
10005802,32.99,0.0,1,1,XL,talbots swtrblk&wht,Talbots,Sweater/Cardigan,
10006862,24.99,0.0,1,1,14,Talbots WhiSleevlssTop,Talbots,Top,
10001199,32.99,0.0,1,1,,TalbotsDress_Ev,Talbots,Dress,
10001227,1.0,0.0,1,0,,TalbotsDress_Ev,Talbots,Dress,
10002761,34.99,0.0,1,0,,TalbotsDress_Ev,Talbots,Dress,
10002828,19.99,0.0,1,1,,TalbotsLS Tee Shirt_Ex,Talbots,Top,
10000049,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10000297,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10000529,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10001222,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10001498,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10001617,1.0,0.0,1,0,,TalbotsLS Top_Ba,Talbots,Top,
10002174,22.99,0.0,1,0,,TalbotsLS Top_Hy,Talbots,Top,
10004144,30.99,0.0,1,1,12,TalbotsNWT FauxLthr Skirt,Talbots,Skirt,
10000221,1.0,0.0,1,0,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10001446,1.0,0.0,1,0,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10002092,1.0,0.0,1,0,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10002578,25.99,0.0,1,0,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10002579,19.99,0.0,1,1,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10002585,25.99,0.0,1,1,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10002588,24.99,0.0,1,1,,TalbotsPants_Pa,Talbots,Jeans/Pants,
10004396,19.99,0.0,1,1,40,TallLacedBrownBoots,Unknown,Shoes,
10006366,24.99,0.0,1,1,XS,TamaraH PinkTassleBlouse,Tamara H,Top,
10007808,25.99,0.0,1,0,S,tan knit tanktop,Bodin Kits,Sweater/Cardigan,
10003985,18.99,0.0,1,0,,Tan Purse,,Accessories,
10003337,35.99,0.0,1,1,,Tan Vintage Floral Skirt,Unknown,Skirt,
10005463,22.99,0.0,1,0,L,TanFloralPullOver,Unknown,Sweater/Cardigan,
10003739,23.99,0.0,1,1,L,tang zing rui button down brw,Tang Zing Rui,Other,
10003492,29.99,0.0,1,1,L,Tangerine Light Athletic Jacket Purple,Tangerine,Jacket/Coat,
10004099,24.99,0.0,1,1,XL,TanJay BeadedSweaterVest Blk,Tan Jay,Sweater/Cardigan,
10006246,38.99,0.0,1,1,XL,Tash & Sophie Dark Blue LS Dress,Tash & Sophie,Dress,
10006531,17.99,0.0,1,1,XS,Taylor & S Beige Tank,Taylor & Sage,Top,
10008895,21.99,13.25,1,1,L,Taylor & Sage Tank Top,,Top,39.7
10004134,30.99,0.0,1,0,L,Taylor Blk Spotted BttnDwn,Taylor Investments,Other,
10006786,22.99,0.0,1,1,M,TaylorSwiftErasTshirt,Unknown,Top,
10005403,24.99,0.0,1,0,S,TCR MulticolTankTop,The Collection Royal,Top,
10008823,19.99,5.0,1,1,,TeaNRose Faux Suede LS SW Top M,,Top,75.0
10006852,18.99,0.0,1,1,M,Tecrew NWT white tank,Tecrew,Top,
10004574,49.99,0.0,1,1,0,Ted Baker Bright Pink 3 4 Shirt,Ted Baker London,Top,
10004075,85.99,0.0,1,1,,Ted Baker Dusty Rose Handbag,Ted Baker,Accessories,
10008976,39.99,8.75,1,1,,Ted Baker London Black Sweater S,,Sweater/Cardigan,78.1
10002009,59.99,0.0,1,1,,Ted BakerSkirt_Re,Ted Baker,Skirt,
10006061,29.99,0.0,1,1,2,tedbaker shrt blk,Ted Baker,Shorts,
10002318,12.99,0.0,1,1,,Tee FuryTee Shirt_SJ,Tee Fury,Top,
10003478,27.99,0.0,1,1,S,Teenbell Cardigan Pink,Teenbell,Sweater/Cardigan,
10007962,25.0,6.25,1,0,,Tempo Paris White Blue Pants L,,Jeans/Pants,75.0
10006468,11.99,0.0,1,0,XS,Tennessee Orange Gradient Tshirt,Unknown,Top,
10007959,24.0,6.0,1,0,,Tennessee Orange Shawl,,Top,75.0
10009479,17.99,5.0,1,1,,Tennessee Smiley T-Shirt S,,Top,72.2
10008853,20.99,6.5,1,1,,Tennessee Vols Orange Tank Top L,,Top,69.0
10006227,17.99,0.0,1,1,XL,tennessee vols tshirt,Blue 84,Top,
10003472,24.99,0.0,1,1,14,Terra & Sky Sweater Blue,Terra & Sky,Sweater/Cardigan,
10009591,22.99,5.75,1,1,20,Terramina Orange Skirt,Terramina Collection,Skirt,75.0
10007466,49.99,0.0,1,1,L,Tete Shiny Brass Spag Strap Dress,Tete a Tete,Dress,
10009236,23.99,6.55,1,1,,Texture & Thread Black TankTop XS,,Top,72.7
10006505,24.99,0.0,1,0,M,Texture & Thread Olive Green SL Top,Texture & Thread,Top,
10006223,29.99,0.0,1,1,,textured beige crop top large,J For Justify,Top,
10004481,26.99,0.0,1,1,,Textured Terracotta Pull,Loveappella,Other,
10006219,18.99,0.0,1,0,,textured white brallette top small,Zara,Top,
10004958,22.99,0.0,1,0,S,Tezenis Blue Brown Lace Pattern Tank,Tezenis,Top,
10006659,32.99,0.0,1,0,S,TH Los Angeles Brown & Beige Dress,Thya Los Angeles,Dress,
10006908,26.99,0.0,1,0,13,ThadiaSoli DenimFlowerSkirt,Thadia Sodi,Skirt,
10003056,23.99,0.0,1,1,,The Absolute Legging,The Absolute Legging,Jeans/Pants,
10007786,24.99,0.0,1,0,2,The Limited Beige SL Dress,The Limited,Dress,
10007033,19.99,0.0,1,1,M,The Limited Blk Top Sleeveless,,Top,
10006396,16.99,0.0,1,1,,The Limited Colorful Braided Belt,The Limited,Accessories,
10005019,29.99,0.0,1,0,XS,The Limited Dark Gray Dot Blazer,The Limited,Jacket/Coat,
10006726,16.99,0.0,1,0,8,The Limited Floral Dress,The Limited,Dress,
10009028,18.99,5.4,1,1,,The Limited Green Halter Top S,,Top,71.6
10005848,24.99,0.0,1,1,XS,The Limited Hot Pink Tank,The Limited,Top,
10005584,18.0,0.0,1,0,XL,The Limited Off White Tank Blouse,The Limited,Top,
10003481,19.99,0.0,1,1,6,The Limited Pants Olive Green,The Limited,Jeans/Pants,
10004997,27.99,0.0,1,1,M,The Limited Peach Sprinkle Sweater,The Limited,Sweater/Cardigan,
10008167,19.99,8.0,1,1,L,The Limited Pink SS Floral Top,The Limited,Top,60.0
10004847,15.99,0.0,1,1,M,The Limited Red Pattern Silky Tank,The Limited,Top,
10007558,16.0,4.0,1,1,,The Limited Sleeveless Top Blue M,,Top,75.0
10007551,17.0,4.25,1,0,,The Limited Yellow Sleeveless XS,,Top,75.0
10002786,23.99,0.0,1,1,,The LimitedJacket,The Limited,Jacket/Coat,
10008509,33.99,21.5,1,0,,The Normal Pants Yellow White L,,Jeans/Pants,36.7
10004844,15.99,0.0,1,1,L,The North Face Blue Hoodie,The North Face,Other,
10005196,22.99,0.0,1,1,M,The North Face Blue Tshirt,The North Face,Top,
10002883,11.99,0.0,1,0,,The Rolling StonesTee Shirt_Ch,The Rolling Stones,Top,
10004556,75.0,0.0,1,1,,The Sak Black Fringe Purse Metal Hardware,The Sak,Accessories,
10007446,19.99,0.0,1,0,,The Sak Green Satchel,,Other,
10007108,22.99,0.0,1,0,,The Sak Hot Pink Bag,The Sak,Accessories,
10006856,19.99,0.0,1,0,M,The territory ahead white dress shirt,The Territory Ahead,Dress,
10006877,19.99,0.0,1,1,32,TheInnShop MulticolStripeShirt,The Inn Shop,Top,
10005059,24.99,0.0,1,1,S,TheLimited Ruffle Blouse Prpl,The Limited,Top,
10005287,21.99,0.0,1,0,M,TheLimited BlackLowbackTop,The Limited,Other,
10005301,12.99,0.0,1,0,M,TheLimited OffWhiShirt,The Limited,Top,
10004476,19.99,0.0,1,1,S,TheLimited Pink&WhButtonDown,The Limited,Other,
10005768,15.99,0.0,1,1,S,TheLimited PnkMulticolTop,The Limited,Other,
10007755,27.99,0.0,1,1,8,TheLimited PurpSequinSkirt,The Limited,Skirt,
10005999,22.99,0.0,1,0,XS,TheLimited WhiCardigan,The Limited,Sweater/Cardigan,
10003824,32.99,0.0,1,1,8,Theory Blk&Grey Midi Dress,Theory,Dress,
10007188,45.99,0.0,1,0,4,Theory Dress Black,,Dress,
10007236,39.99,0.0,1,0,8,Theory Dress Grey,,Dress,
10003821,30.99,0.0,1,1,2,Theory Patterned Pants,Theory,Jeans/Pants,
10003628,34.99,0.0,1,1,10,theory pant blk,Theory,Jeans/Pants,
10003903,21.99,0.0,1,0,S,TheOutfit White Floral Top,The Outfit,Top,
10003720,25.99,0.0,1,0,,TheSak Blk Deena Flap Bag,The Sak,Accessories,
10008555,26.99,0.0,1,0,,TheSak BlkSilverStitchBag,The Sak,Accessories,
10005997,45.99,0.0,1,0,,TheSak BrwnFloralBag,The Sak,Accessories,
10003595,15.99,0.0,1,0,,TheSak Grn&BlueBag,The Sak,Accessories,
10006764,27.99,0.0,1,1,,Think Tank Blk Wht Gry Prnt Dress Sz S,Think Tank,Dress,
10003969,17.99,0.0,1,0,L,ThirtyThirty Floral Babydoll,Thirty Thirty,Other,
10006062,24.99,0.0,1,1,XS,thirtythirty tank pnk,Thirty Thirty,Top,
10005601,24.99,0.0,1,0,S,THML Black & Orange Blouse,Thml,Top,
10003690,18.99,0.0,1,1,XS,THML Cream Sweater,Thml,Sweater/Cardigan,
10006038,55.99,0.0,1,0,S,THML Blk&WhipatternTop,Thml,Other,
10007914,21.99,0.0,1,1,S,Thread & Supply Jean Skirt,Thread & Supply,Skirt,
