sku,closing_inventory,revenue,inventory_cost,size,product_name,brand_name,product_category
10006263,0,23.99,0.0,M,Anthropologie Gray Crop Top w Tie Back,Anthropologie,Top
10007658,1,0.0,25.0,,Anthropologie M Albright Turquoise 7.5,,Other
10003510,1,0.0,0.0,0,Anthropologie Pants Brown,Anthropologie,Jeans/Pants
10006814,0,55.99,0.0,L,Anthropologie Reformation Plaid Top,Anthropologie,Top
10005025,1,0.0,0.0,S,Anthropologie SL NWT Colorful Striped Dress,Anthropologie,Dress
10007525,1,0.0,0.0,,Anthropologie Yellow SS Blouse L,,Top
10005783,0,16.99,0.0,S,Anthropologie PinkLaceTop,Anthropologie,Other
10006945,0,24.99,0.0,S,Antonio Melani White Tank Top,,Top
10006330,1,0.0,0.0,L,Antropologie Burgundy Embroidered LS,Anthropologie,Top
10007126,0,18.99,0.0,S,Apollo Jeans Sleeveless Denim Jacket,Apollo,Jeans/Pants
10007607,1,0.0,0.0,,Apperloth Black Feux Leather Shorts L,,Shorts
10008682,1,0.0,8.5,,Appraisal Houndstooth Jacket L,,Jacket/Coat
10007392,1,0.0,0.0,M,AprilCornell BlkSheerSlvlssShirt,April Cornell,Top
10006344,1,0.0,0.0,S,Apt 9 Black Tank,Apt 9,Top
10003933,0,24.99,0.0,L,Apt 9 Brown Cami,Apt 9 Essentials,Top
10008653,1,0.0,17.99,,Apt. 9 Black Blue Dress XL,,Dress
10007168,1,0.0,0.0,S,Apt. 9 SS Blouse Black,,Top
10004948,1,0.0,0.0,S,Apt9 BrwnFloralBlouse,Apt 9,Top
10006901,1,0.0,0.0,L,Apt9 FloralTopandTank,Apt 9,Top
10005472,0,18.99,0.0,2,Apt9 GrnSPotBttnDwn,Apt 9,Other
10006338,1,0.0,0.0,XS,Aqua Blue Black Top,Aqua,Top
10004316,1,0.0,0.0,9,Aquatalia AshBoots,Aquatalia,Shoes
10003442,1,0.0,0.0,0,Arden B Bluejeans,Arden B,Jeans/Pants
10008583,1,0.0,8.0,M,ArdenB PinkLaceCami,Arden B,Top
10003780,0,84.99,0.0,9,Ariat Brown and Pink Cowgirl Boots,Ariat,Shoes
10004411,0,9.99,0.0,M,Ariat MulticolBelt,Ariat,Accessories
10008728,1,0.0,4.5,,Ariya Jeans Capri's 12,,Jeans/Pants
10006916,1,0.0,0.0,9,AriyaJeans BlackStitchShorts,Ariya Jeans,Shorts
10006940,0,24.99,0.0,5,ArizJeanCo StuddedJeanSkirt,Arizona Jean Co,Skirt
10006673,0,19.99,0.0,L,Arizona Jean Overalls,Arizona,Jeans/Pants
10004819,0,14.99,0.0,M,Arizona Pink Lace SS Skirt,Arizona,Skirt
10006918,0,20.99,0.0,3,ArizonaJeanCo JeanSkirt,Arizona Jean Co,Skirt
10008485,1,0.0,10.9,,Ark & Co Pink Skirt M,,Skirt
10008547,1,0.0,0.0,M,ArkXCo PinkFlowerDress,ark X Co,Dress
10006766,0,32.99,0.0,S,Armani Jeans Tan Dress,Armani,Dress
10004598,1,0.0,0.0,L,Armani NWT Purple Gray Dress,Armani Exchange NWT,Dress
10006869,0,31.491,0.0,6,Armani WhiQuarterShirt,Armani,Top
10005493,1,0.0,0.0,,Art Class Yellow Black Striped SL Dress,Art Class,Dress
10003398,1,0.0,0.0,S,Artemis Slip Dress Brown,Artemis,Dress
10005988,1,0.0,0.0,S,Artka Blue & White Plaid Skirt,Artka,Skirt
10008756,1,0.0,6.25,,Aryeh Brown Fringe Dress M,,Dress
10008769,1,0.0,6.25,,Aryeh Navy LS Top XL,,Top
10007971,1,0.0,6.25,,Aryeh Pink Green Dress L,,Dress
10007978,1,0.0,4.25,,Aryeh Sleeveless Top Blue XL,,Top
10008171,1,0.0,8.0,S,Aryeh White Floral Pants NWT,Aryeh,Jeans/Pants
10008291,1,0.0,0.0,M,Aryeh MulticolDiamDress,Aryeh,Dress
10003957,1,0.0,0.0,M,As U Wish Sequin one Shoulder Dress,As U Wish,Dress
10007309,1,0.0,0.0,S,As-is Vintage Sailor Top,Unknown,Top
10004505,1,0.0,0.0,6,Asos Blk Skirt,Asos Design,Skirt
10007610,1,0.0,0.0,8,Asos Denim Black Overall,,Jeans/Pants
10007336,0,24.99,0.0,2,Asos Design White Dress,Asos Design,Dress
10007756,1,0.0,0.0,XS,Asos PurpPatternedShorts,Asos Design,Shorts
10008548,0,28.99,0.0,2,AsosDesign PnkOrFloralSkirt,Asos Design,Skirt
10005702,0,12.99,0.0,XL,Atamet Black Fringe Vest,Atamet,Top
10005277,1,0.0,0.0,S,Athleta Black Tank,Athleta,Top
10004752,1,0.0,0.0,L,Athleta Black Tee,Athleta,Top
10003692,1,0.0,0.0,XS,Athleta Lavender Pullover,Athleta,Sweater/Cardigan
10003804,0,24.99,0.0,4,Athleta Navy Pants,Athleta,Jeans/Pants
10004124,1,0.0,0.0,S,Athleta Orng TieDye Tee,Athleta,Top
10008697,1,0.0,8.5,,Athleta Savannah Black Dress L,,Dress
10005187,1,0.0,0.0,M,Athleta Athletic Longsleeve Pnk,Athleta,Other
10006158,1,0.0,0.0,XXS,Athleta BleCrewneck,Athleta,Other
10004923,1,0.0,0.0,M,Athleta BlueSkirt,Athleta,Skirt
10003684,1,0.0,0.0,S,Athleta Pink WrapSweatshirt,Athleta,Top
10005732,1,0.0,0.0,6,Attention Multicolor Skirt,Attention,Skirt
10006745,1,0.0,0.0,,Atticus Light Green Black Heart Cap,Atticus,Other
10004539,1,0.0,0.0,12,Attyre Navy Blue Skirt,Attyre NY,Skirt
10007050,1,0.0,0.0,9,Audrey Brook Pink Flats,Audrey Brook,Shoes
10004996,0,24.99,0.0,,Audrey Talbott Purple Watercolor LS,Audrey Talbott,Top
10007087,0,15.99,0.0,,August Animal Print Hat,August,Accessories
10008503,1,0.0,6.99,,August Max Vintage Silk Tank 12,,Top
10004824,0,24.99,0.0,M,August Silk Black Sheer Colorful Flower,August Silk,Other
10007838,0,47.68206,0.0,M,Aureum NWT Yellow Blue Shorts,Aureum NWT,Shorts
10007678,1,0.0,5.75,10,Austin Hill Plaid Skirt,,Skirt
10003469,1,0.0,0.0,XL,Ava & Viv Cardigan Beige,Ava & Viv,Sweater/Cardigan
10005979,0,28.99,0.0,S,Ava James Dark Blue Blouse,Ava James,Top
10005635,1,0.0,0.0,XXL,Ava James Orange Blouse,Ava James,Top
10007698,1,0.0,0.0,L,AvaXGrace BlkWhiFloralDress,Ava & Grace,Dress
10006365,0,32.99,0.0,40,AveMaria MeshOutdoorShirt,Ave Maria,Top
10008408,1,0.0,4.25,22,Avenue Beige Brown Red Blouse,Avenue,Top
10003451,1,0.0,14.0,18,Avenue Jeans Denim Vest,Avenue Jeans,Jeans/Pants
10006145,0,28.99,0.0,18,Avenue MulticolSkirt,Avenue,Skirt
10004986,1,0.0,0.0,L,Avery Sheer Horse Print Shirt,Avery,Top
10007833,1,0.0,0.0,M,Avid Love Pink Lingerie Top,Avid Love,Top
10008631,1,0.0,2.75,XL,Avidlove LS Black Top,,Top
10007408,0,6.99,0.0,,Avon Vintage Rose Ring,Avon,Accessories
10004162,1,0.0,0.0,M,Axcess Beige Bow Blazer,Axcess,Jacket/Coat
10006511,1,0.0,0.0,14,Axcess Black Skirt Stich Emb,Axcess,Skirt
10005125,0,32.99,0.0,M,Axes Brown Pleated Plaid Skirt,Axes,Skirt
10005542,1,0.0,0.0,M,Axyeh Red Beige LS Dress,Axyeh,Dress
10003895,1,24.99,0.0,M,Ayla Blk Cropped Shirt,Ayla,Top
10004060,1,0.0,0.0,4,B. Darlin Tn&Blk Lace Dress,B. Darlin,Dress
10007836,0,36.4821,0.0,S,B. Right Pink Rose Strapless Dress,B. Right,Dress
10003961,1,0.0,0.0,XS,B.P. Gold Sequin Skirt,B.P.,Skirt
10003857,1,0.0,0.0,L,BB Linen Beige Sleeveless,Brooks Brothers,Top
10008064,1,0.0,0.0,6,BBColl SilverJumpsuit,B B Collection,Romper/Jumpsuit
10004166,0,48.79378,0.0,L,BC Vintage Faux Leather Jacket Black,Bc,Jacket/Coat
10007915,0,19.99,0.0,S,BCBG Black & White SL Top,BCBG Maxazria,Top
10007251,1,0.0,0.0,,BCBG Black Leather Jacket M,,Jacket/Coat
10008023,1,0.0,6.25,L,BCBG Black Seethrough LS,BCBG Maxazria,Top
10005984,0,35.99,0.0,M,BCBG Burgundy Dress w Sleeves,BCBG Maxazria,Dress
10008456,1,0.0,15.0,,BCBG Maxazria White Cardigan S,,Sweater/Cardigan
10006648,1,0.0,0.0,M,BCBG Maxazria maxi dress,BCBG Maxazria,Dress
10006807,0,27.99,0.0,M,BCBG Maxmara Brown Sundress,BCBG Maxazria,Dress
10007463,1,0.0,0.0,6,BCBG Pink Silk Dress,BCBG Maxazria,Dress
10007266,1,0.0,0.0,XS,BCBG SS Blouse Green,,Top
10003952,1,0.0,0.0,M,BCBG Shiny Black Sleeveless Shirt,BCBGeneration,Top
10005492,1,0.0,0.0,2,BCBG Tan & Beige SL Dress,BCBG Maxazria,Dress
10005503,0,22.99,0.0,S,BCBG Tan Crochet SL Peplum Top,BCBG Maxazria,Top
10004089,1,0.0,0.0,L,BCBG Tan Fur Coat,BCBGeneration,Jacket/Coat
10007508,1,0.0,0.0,,BCBG White Black Pants M,,Jeans/Pants
10005744,0,15.99,0.0,2,BCBG Yellow Skirt,BCBGeneration,Skirt
10004456,1,0.0,0.0,M,BCBG BlkCardigan,BCBG Maxazria,Sweater/Cardigan
10006361,1,0.0,0.0,XS,BCBG FloralTieBodySuit,BCBG generations,Top
10007965,0,23.0,0.0,,BCBGMax Black Grey SS Top,,Top
10007477,1,0.0,0.0,8,BCBGMax Grey Dress,,Dress
10008319,1,0.0,0.0,M,BCBGMax BlkBlueSkirt,BCBG Maxazria,Skirt
10008650,1,0.0,4.75,,BCBGeneration Peach Top S,,Top
10005076,0,21.99,0.0,XL,BCBGeneration Knit Top Prp&Wht,BCBGeneration,Sweater/Cardigan
10002418,0,17.99,0.0,,BCBGenerationSkirt_En,BCBGeneration,Skirt
10006675,0,16.0,0.0,S,BDG Jean Skirt,Bdg,Skirt
10004021,0,19.99,0.0,4,BDG Pink Cords,Bog,Other
10005483,2,0.0,0.0,,BDG hat creme,Bdg,Accessories
10007373,0,75.99,0.0,7,BDarlin GrnfloralRuffleDress,B Darlin,Dress
10003534,0,24.99,0.0,XS,BGBCMaxazria Sweater Brown,BCBG Maxazria,Sweater/Cardigan
10003377,0,23.99,0.0,S,BGBGMaxazria Beige Bodysuit,BCBG Maxazria,Top
10006635,1,0.0,0.0,S,BKE Belt,Bke,Accessories
10005437,0,22.99,0.0,M,BKE Boutique Knit Shawl Wht,BKE Boutique,Sweater/Cardigan
10004779,1,0.0,0.0,10,BL Paul Smith Sequin White Dress NWT,Black Label Paul Smith,Dress
10003385,0,24.99,0.0,M,BNDI Sweater Brown,Bndi,Sweater/Cardigan
10007480,1,0.0,0.0,M,BOA Black Leather Pants,,Jeans/Pants
10004198,1,0.0,0.0,8,BOC Black Slip on Shoes,Boc,Shoes
10007639,1,0.0,0.0,9,BOC Black Strappy Wedges,Boc,Other
10004404,1,0.0,0.0,7,BOC Blk&TanBoots,Boc,Shoes
10006685,0,17.99,0.0,,BOG Black Floral Crop Top,Bog,Top
10007507,1,0.0,0.0,L,BOG Collective Black Top,,Top
10004014,1,0.0,0.0,,BP.,Bp.,Other
10004285,1,0.0,0.0,S,BP Striped Cream Sweater,Bp.,Sweater/Cardigan
10002419,1,0.0,0.0,,BPTank Top_BC,Bp,Top
10003860,1,0.0,0.0,12,BR NWT Brown Faux Leather Pants,Banana Republic NWT,Jeans/Pants
10004066,0,12.99,0.0,M,BR Orange Belt,Banana Republic,Accessories
10005471,0,25.99,0.0,2,BR BlkFloralKnotDress,Banana Republic,Dress
10007419,1,0.0,0.0,,BVLCARI PinkPouch,Bvlcari,Other
10003764,0,44.99,0.0,9,Baby Pink Cowgirl Boots,,Shoes
10006579,0,35.99,0.0,XL,Baccini Jean Jacket inc Addon Pins,Baccini,Jeans/Pants
10003335,0,125.99,0.0,,Badgley Mischka Dress Floral Black,Badgley Mischka,Dress
10007041,1,0.0,0.0,7,Badgley Mischka Golf Flats,Badgley Mischka,Shoes
10006722,1,0.0,0.0,1,Bae City Black Jeggings,Bae City,Other
10002872,1,0.0,0.0,,Bagatelle CollectionBlazer_Ex,Bagatelle Collection,Jacket/Coat
10002699,0,45.99,0.0,,Bagatelle CollectionJacket,Bagatelle Collection,Jacket/Coat
10003850,1,0.0,0.0,M,Bagatelle Pink Black Multi Jacket,Bagatelle Collection,Jacket/Coat
10005765,1,0.0,0.0,XL,Bagatelle BlkLthrpant,Bagatelle Collection,Jeans/Pants
10005029,0,24.99,0.0,S,Bailey44 Sheer Blouse Blk,Bailey 44,Top
10005998,1,0.0,0.0,M,BaileyBlue BlueBlouse,Bailey Blue,Top
10008360,1,0.0,0.0,M,BaileyRose GreenFlowerPants,Bailey Rose,Jeans/Pants
10004486,1,0.0,0.0,,Balenciaga PinkPurse,Balenciaga,Accessories
10004938,1,0.0,0.0,L,BambooT Grn&PinkSkirt?,Bamboo Traders,Skirt
10004743,1,0.0,0.0,XS,BanRep Bl&Wht Blouse,Banana Republic,Top
10004739,1,0.0,0.0,L,BanRep Blk&Wht Jckt,Banana Republic,Other
10000839,1,0.0,0.0,,Banana Boat NWTDress_Ho,Banana Boat NWT,Dress
10003767,1,0.0,0.0,XS,Banana NWT Lace Sleeveless,Banana Republic NWT,Top
10003813,1,0.0,0.0,XS,Banana Pink Floral Sleeveless,Banana Republic,Top
10004633,1,0.0,0.0,4,Banana R Black Mini White Polka Dot,Banana Republic,Other
10005015,1,0.0,0.0,M,Banana R Black Seethrough LS,Banana Republic,Top
10004630,0,24.99,0.0,4,Banana R Cream & Brown Dress,Banana Republic,Dress
10006721,1,0.0,0.0,8,Banana R Yellow & White Top,Banana Republic,Top
10007364,1,0.0,0.0,00,Banana Rep Army Green Shorts,Banana Republic,Shorts
10005893,0,28.99,0.0,XS,Banana Rep Beige Cardigan,Banana Republic,Sweater/Cardigan
10003870,1,0.0,0.0,XS,Banana Rep Brown Knit Poncho,Banana Republic,Sweater/Cardigan
10006574,0,15.99,0.0,M,Banana Rep Emerald Green SL Top,Banana Republic,Top
10005882,1,0.0,0.0,L,Banana Rep Hot Pink Cardigan,Banana Republic,Sweater/Cardigan
10007225,1,0.0,0.0,S,Banana Rep NWT Black LS Dress,Banana Republic NWT,Dress
10006560,1,0.0,0.0,M,Banana Rep NWT Cream Tank,Banana Republic NWT,Top
10006537,1,0.0,0.0,M,Banana Rep Purple Black White Top,Banana Republic,Top
10007457,0,28.99,0.0,M,Banana Rep Red LS Dress,Banana Republic,Dress
10006982,0,39.99,0.0,S,Banana Rep White Jean Jacket,Banana Republic,Jeans/Pants
10005922,1,0.0,0.0,XS,Banana Republic Beige Hoodie,Banana Republic,Other
10005512,1,0.0,0.0,S,Banana Republic Beige Knit Sweater,Banana Republic,Sweater/Cardigan
10007195,0,25.99,0.0,0,Banana Republic Black Dress,,Dress
10004827,0,14.99,0.0,6,Banana Republic Black SL Crop Top,Banana Republic,Top
10007215,0,23.99,0.0,6,Banana Republic Black SL Dress,Banana Republic,Dress
10005267,1,0.0,0.0,XS,Banana Republic Black Sheer Tank,Banana Republic,Top
10005311,1,0.0,0.0,XS,Banana Republic Black Tank,Banana Republic,Top
10004608,1,0.0,0.0,18,Banana Republic Blue Dress Beige Flower,Banana Republic,Dress
10005495,0,18.99,0.0,00,Banana Republic Blue Striped Dress,Banana Republic,Dress
10004825,1,0.0,0.0,L,Banana Republic Fuchsia Tank SL,Banana Republic,Top
10006591,1,0.0,0.0,M,Banana Republic Green Design Top,Banana Republic,Top
10005228,0,14.99,0.0,S,Banana Republic Green Sleeveless Top,Banana Republic,Top
10003395,1,0.0,0.0,XS,Banana Republic Jacket Red,Banana Republic,Jacket/Coat
10005639,0,16.99,0.0,XS,Banana Republic Orange Button SL,Banana Republic,Other
10008525,1,0.0,13.15,,Banana Republic Orange Tank XS,,Top
10003547,1,0.0,0.0,M,Banana Republic Pants Black,Banana Republic,Jeans/Pants
10003516,1,0.0,0.0,4,Banana Republic Pants Green,Banana Republic,Jeans/Pants
10003402,1,0.0,0.0,0,Banana Republic Pants Grey,Banana Republic,Jeans/Pants
10005852,1,0.0,0.0,XL,Banana Republic Pink & Brown Tank,Banana Republic,Top
10007646,1,0.0,0.0,XS,Banana Republic Pink SL Top,Banana Republic,Top
10006717,1,0.0,0.0,XXL,Banana Republic Red Dress,Banana Republic,Dress
10005982,1,0.0,0.0,M,Banana Republic Red Tank w Sequin,Banana Republic,Top
10005226,0,12.99,0.0,XS,Banana Republic Snake Print Tank Brown,,Top
10006948,1,0.0,0.0,8,Banana Republic White Tank Top,,Top
10005568,1,0.0,0.0,S,Banana Republic filpucci Off-white Sweater,Banana Republic,Sweater/Cardigan
10008374,1,0.0,8.99,XXS,Banana Republic pink sleeveless blouse,Banana Republic,Top
10002622,0,24.99,0.0,,Banana RepublicLS Top_Ag,Banana Republic,Top
10000156,1,0.0,0.0,,Banana RepublicLSTop,Banana Republic,Top
10001775,1,0.0,0.0,,Banana RepublicPants_Ho,Banana Republic,Jeans/Pants
10002545,1,0.0,0.0,,Banana RepublicSleeveless Top_Ja,Banana Republic,Top
10000096,1,0.0,0.0,,Banana RepublicSweater_El,Banana Republic,Sweater/Cardigan
10002219,0,15.99,0.0,,Banana RepublicTank Top_Ec,Banana Republic,Top
10005449,1,0.0,0.0,10,BananaR BlkStrapDress,Banana Republic,Dress
10007381,0,22.99,0.0,,BananaR ChainGemNecklace,Banana Republic,Accessories
10006007,1,0.0,0.0,S,BananaR CrmCardigan,Banana Republic,Sweater/Cardigan
10006087,0,22.99,0.0,S,BananaR PinkTankTop,Banana Republic,Top
10006025,1,0.0,0.0,S,BananaR TanCardigan,Banana Republic,Sweater/Cardigan
10008574,0,24.99,0.0,0,BananaRep BlkDress,Banana Republic,Dress
10008576,0,24.99,0.0,0,BananaRep BlkLaceDress,Banana Republic,Dress
10008320,1,0.0,0.0,M,BananaRep PinkcoverShirt,Banana Republic,Top
10006902,1,0.0,0.0,XS,BananaRep PinktiedyeShirt,Banana Republic,Top
10004280,0,23.99,0.0,M,BananaRepublic Blk Coat,Banana Republic,Jacket/Coat
10004498,1,0.0,0.0,8,BananaRepublic Blk Lace Skirt,Banana Republic,Skirt
10008206,1,0.0,6.0,L,Band of Gypsies Cover Pink Green M,,Other
10003345,1,0.0,0.0,,Banjul Black and Rhinestone Dress,Banjul,Dress
10007031,0,29.99,0.0,XXL,Bar III Floral Skirt,Bar III,Skirt
10002759,0,21.99,0.0,,Bar IIICardigan_Zi,Bar III,Sweater/Cardigan
10007652,1,0.0,0.0,S,Bar ||| LS Lace Seethrough Top,Bar III,Top
10005663,1,0.0,0.0,S,Barbie Back Tshirt,Barbie,Top
10005317,1,0.0,0.0,6,Barbour Purpvest,Barbour,Top
10008261,1,0.0,8.0,,Bardot Black Sleeveless Top S,,Top
10006271,0,35.99,0.0,,Basket Tote Purse,Unknown,Accessories
10008497,1,0.0,8.3,,Bass Pink Leather Bow Loafers 8.5,,Top
10005113,1,0.0,0.0,M,Bay Island Billy Joel Tshirt,Bay Island,Top
10003882,1,0.0,0.0,9,Be Bop Capri Pants,Be Bop,Jeans/Pants
10007014,1,0.0,0.0,,Be Inspired Zip Up Hoodie Black & Pink PL,Be Inspired,Other
10007229,0,15.99,0.0,8,Be Smart Dress Black Red,,Dress
10007982,0,13.99,0.0,,Beaded Brown Waist Belt,Unknown,Accessories
10004342,1,0.0,0.0,M,Beatles Blk LongSleeve,Unknown,Other
10004343,0,27.99,0.0,M,Beatles Grey Tee,Unknown,Top
10005095,1,0.0,0.0,M,Beautees Sheer Cover Pnk&Yllw,Beautees,Top
10003948,1,0.0,0.0,M,Bebe Black Lace Zipper Dress,Bebe,Dress
10005241,1,0.0,0.0,S,Bebe Black Top,Bebe,Top
10005412,0,22.99,0.0,S,Bebe BlkBlouse,Bebe,Top
10003778,1,0.0,0.0,XL,Bechamel Black Embroider,Bechamel,Other
10006577,0,35.99,0.0,,Bechamel Brown Woven Leather Bag,Bechamel,Accessories
10007764,1,0.0,0.0,,Bechamel BrownWovenBag,Bechamel,Accessories
10006448,1,0.0,0.0,XL,Beige Cardigan,Unknown,Sweater/Cardigan
10005553,1,0.0,0.0,M,Beige Cardigan w Trim,Unknown,Sweater/Cardigan
10008723,1,0.0,6.5,,Beige Crochet Fringe Vest L,,Top
10003953,0,24.99,0.0,8,Beige Sequin Shorts,,Shorts
10004967,1,0.0,0.0,8,Beige Shiny Detail Dress Pants,Unknown,Dress
10005091,0,13.99,0.0,L,Beige Twist Top Nvy,Beige,Top
10004444,1,0.0,0.0,12,Bejeweled Jean,Christine Alexander,Jeans/Pants
10006500,1,0.0,0.0,L,Beldini Grey Cardigan,,Sweater/Cardigan
10007232,0,21.51572,0.0,,Beli Fama Dress Size,,Dress
10005365,0,28.99,0.0,,Belissima Hat Brown w Flowers,,Top
10005574,1,0.0,0.0,S,Beliza Purple Shimmer Blazer,Beliza,Jacket/Coat
10007036,1,0.0,0.0,S,Bella Barnett Hot Pink Dress,Bella Barnett,Dress
10003837,1,0.0,0.0,M,Bella D Muave Blouse,Bella D,Top
10004341,1,0.0,0.0,M,BellaCanvas Teal Tank,Bella Canvas,Top
10005978,1,0.0,0.0,XL,Belldini Gray Cardigan,Belldini,Sweater/Cardigan
10007714,1,0.0,0.0,M,Belldini Orange SL Top,Belldini,Top
10007183,1,0.0,0.0,S,Belldini SS Top Red,,Top
10006240,0,0.0,0.0,,Belt,,Accessories
10006135,1,0.0,0.0,XS,BenSH MulticolStripeBttnDwn,Ben Sherman,Top
10007015,1,0.0,0.0,10,Benneton Black Pants,Benneton,Jeans/Pants
10008329,1,0.0,0.0,10,Bernardo Blk&WhiSkirt,Bernardo,Skirt
10006989,1,0.0,0.0,XS,Bershka Cream Jacket,Bershka,Jacket/Coat
10004867,1,0.0,0.0,M,Bershka PinkCorsetTop,Bershka,Set
10003360,1,0.0,14.99,8,Betsey Johnson White Beaded 1,Betsey Johnson,Other
10004087,0,25.99,0.0,M,Betsy Johnson Burgundy Crochet Dress,Betsey Johnson,Dress
10008362,1,0.0,0.0,16,BetsyL GrnAniprintJacket,Betsy Lauren,Jacket/Coat
10006991,1,0.0,0.0,L,Better Together Green Strechy Shorts,Better Together,Shorts
10008253,1,0.0,6.0,,Better Together Sage Green Top L,,Top
10006506,1,0.0,0.0,40,Biaggini Blue & White Skirt,Biaggini,Skirt
10002002,1,0.0,0.0,,BiagginiSkirt_3,Biaggini,Skirt
10004989,0,16.093,0.0,M,Billabong Burgundy Fuzzy Sweater,Billabong,Sweater/Cardigan
10008162,1,0.0,8.0,31,Billabong Coral Pants,Billabong,Jeans/Pants
10006652,0,23.99,0.0,M,Billabong white dress,Billabong,Dress
10006886,0,23.99,0.0,M,Billabong YellowFlowerSkirt,Billabong,Skirt
10007657,0,54.99,0.0,7,Billini Silver Boots,,Shoes
10007669,1,0.0,12.0,,Birch Hill Black Jacket S,,Jacket/Coat
10003946,1,0.0,0.0,M,Bishop Metallic Rose Longsleeve Dress,Bishop X Young,Dress
10005286,0,21.99,0.0,S,BishopY PinkSleevlessBlouse,Bishop X Young,Top
10008411,1,0.0,5.0,,Bisou Bisou Blue Skirt L,,Skirt
10006751,0,27.99,0.0,L,Bisou Bisou Lavender Satin Tank,Bisou Bisou,Top
10007467,1,0.0,0.0,8,Bisou Bisou Purple Red SL Dress,Bisou Bisou,Dress
10006739,0,46.99,0.0,,Bisou Bisou Silver Bracelet Black Stone,Bisou Bisou,Accessories
10006623,0,19.99,0.0,16,Bisou Denin Top,,Top
10004810,1,0.0,0.0,16,Bisou Pink Brown Dressy Tank,Bisou Bisou,Dress
10004929,1,0.0,0.0,M,Bisou BlkBeadedBlouse,Bisou Bisou,Top
10007325,0,12.99,0.0,,Biviar Black Hat,Biviar,Accessories
10005073,1,0.0,0.0,S,Bizz Slvlss Top Grey,Bizz,Top
10003358,1,0.0,9.99,10,Bjorndal Black Shoes,Bjorndal,Shoes
10006752,1,0.0,0.0,XXL,Black & Beige Lingerie Tank,Unknown,Top
10007933,1,0.0,0.0,,Black & Gold Knot Necklace,Unknown,Accessories
10006758,1,0.0,0.0,L,Black & Gold Lingerie Dress,Unknown,Dress
10007254,1,0.0,0.0,M,Black & Gold sequin pants,,Jeans/Pants
10005526,0,14.99,0.0,M,Black & Green Floral Skirt,Unknown,Skirt
10005965,0,25.99,0.0,M,Black & White Knit Cover Up,Unknown,Sweater/Cardigan
10005520,1,0.0,0.0,S,Black & White Pattern Sheer LS Turtleneck,Unknown,Top
10003752,0,12.99,0.0,,Black Belt Stitch Design,,Accessories
10007988,1,0.0,0.0,,Black Belt w Silver Buckle & Studs,Unknown,Accessories
10004164,1,0.0,0.0,S,Black Bodysuit w Rhinestones,Unknown,Top
10004364,0,18.99,0.0,M,Black Cardigan,Unknown,Sweater/Cardigan
10004960,1,0.0,0.0,M,Black Chiffon Tank,Unknown,Top
10008177,1,0.0,5.5,S,Black Colorful Floral Underskirt,Unknown,Skirt
10008287,0,12.0,0.0,XS,Black Crop Top,Unknown,Top
10006283,0,14.99,0.0,L,Black Crop Top Spaghetti Strap,Unknown,Top
10003977,0,32.99,0.0,M,Black Detail Skirt,,Skirt
10007269,1,0.0,0.0,S,Black Dress,,Dress
10004340,1,0.0,0.0,S,Black Faux Leather Jacket,Black Rivet,Jacket/Coat
10005743,1,0.0,0.0,L,Black Flower SS Coverup,Unknown,Top
10004534,0,18.99,0.0,M,Black Jean Mini Dress with Metal Button,,Dress
10005535,0,34.99,0.0,XS,Black Jean Strapless Denim Dress,Unknown,Dress
10006482,1,0.0,0.0,M,Black LS Lace Top,Unknown,Top
10004802,1,0.0,0.0,M,Black LS Shirt Bedazzle,Unknown,Top
10004483,1,0.0,0.0,XS,Black Lace Dress,White House Black Market,Dress
10005870,1,0.0,0.0,M,Black Lace Seethrough Blouse,Unknown,Top
10006748,1,0.0,0.0,XXL,Black Lace Top Cover Up,Unknown,Top
10006390,1,0.0,0.0,44,Black Leather Belt,Unknown,Accessories
10007983,0,12.99,0.0,,Black Leather Belt with Brown Design,Unknown,Accessories
10003080,0,24.99,0.0,,Black Leather w gold bullet stud belt_Un,Unknown,Accessories
10008210,1,0.0,6.0,M,Black Mesh Top,,Top
10008202,1,0.0,6.0,L,Black P Blue Peacock Feather Top,Black Poppy,Top
10007452,0,18.99,0.0,,Black Pleather Purse Silver Hardware,Unknown,Accessories
10005624,1,0.0,0.0,M,Black Red White SL Top,Unknown,Top
10007340,1,0.0,0.0,,Black Rhinestone Multi Strand,Unknown,Other
10004796,1,0.0,0.0,M,Black Ruffle Dress,Unknown,Dress
10007788,1,0.0,0.0,M,Black SL Rose Ruffle Dress,Unknown,Dress
10006557,0,24.99,0.0,S,Black Seethrough Top,Unknown,Top
10007618,1,0.0,0.0,12,Black Sequin Dress,,Dress
10008176,1,0.0,8.0,14,Black Skirt Blue Flowers,Unknown,Skirt
10003332,1,0.0,0.0,,Black Skirt w Beaded Flower,Joe Benbasset,Skirt
10003583,1,0.0,0.0,10,Black Stitch Wide-Leg Pant,Elexenses,Jeans/Pants
10005192,0,14.99,0.0,M,Black Tank,Unknown,Top
10006377,1,0.0,0.0,2,Black Velvet Belt with Jewels,Unknown,Top
10006587,0,14.99,0.0,,Black Velvet Hat,Unknown,Accessories
10004979,1,0.0,0.0,M,Black White Tie Back QS,Unknown,Other
10006422,-1,25.99,0.0,,Black belt with silver,,Accessories
10006830,1,0.0,0.0,,Black coach purse,Coach,Accessories
10005901,-1,32.99,0.0,,Black floral shirt,,Top
